pwm,tf,nvar,cons_aff,best_aff,dT,dN,dS,d_rep,same,rho,bucket
ATF4_3	Atf4_jolma_DBD_M354,ATF4,8,1.0,0.4225073682050026,0.6285683846091252,0.3234640458165322,0.305104338792593,0,False,0.023809523809523815,neutral
ATF4_Hsapiens-SwissRegulon-ATF4.SwissRegulon,ATF4,9,0.16518364018471773,0.12818278065495892,0.6301968207535535,-0.6902656897825191,1.3204625105360726,0,False,0.41666666666666663,tumor-gain
ATF4_Hsapiens-cisbp_1.02-M5292_1.02,ATF4,8,0.3770645019975473,0.3171565586565643,3.083547548602889,2.0774113147781508,1.0061362338247384,0,False,0.04761904761904763,tumor-gain
ATF4_Hsapiens-jaspar2016-ATF4-MA0833.1,ATF4,9,0.28764503254388846,0.28764503254388846,0.0,0.0,0.0,0,True,0.09999999999999999,neutral
ATF4_Hsapiens-jaspar2018-ATF4-MA0833.1,ATF4,10,0.2511458445943341,0.19009798368143851,0.9334093424735412,-0.19602252892745292,1.129431871400994,0,False,-0.2606060606060606,tumor-gain
ATF4_Hsapiens-jolma2013-ATF4,ATF4,8,0.2086002057966407,0.16550622371143878,-0.7453130242198934,-2.315146406319679,1.5698333820997856,0,False,0.14285714285714288,divergent
ATF5_Hsapiens-SwissRegulon-ATF5.SwissRegulon,ATF5,7,0.3819388806226401,0.3819388806226401,0.0,0.0,0.0,0,True,0.8571428571428573,neutral
ATF5_Hsapiens-cisbp_1.02-M6154_1.02,ATF5,9,1.0,0.48758067322955567,1.159053439497017,-0.894756568085679,2.0538100075826957,0,False,-0.4666666666666666,tumor-gain
ATF6A_Hsapiens-HOCOMOCOv10-ATF6A_HUMAN.H10MO.B,ATF6,10,0.324348795377081,0.2787335224736304,1.3477747010363261,1.0810759114050739,0.26669878963125226,0,False,0.7073302226501608,neutral
ATF6_Hsapiens-SwissRegulon-ATF6.SwissRegulon,ATF6,10,0.22207606187294793,0.2043605168025273,0.22768560905612578,-0.056158735196102844,0.2838443442522286,0,False,0.6707441766510145,neutral
ATF6_Hsapiens-cisbp_1.02-M6155_1.02,ATF6,10,1.0,0.4368360424932812,-0.6893960729353684,-0.8893068429186751,0.1999107699833067,0,False,0.0790277206784084,neutral
ATF7_1	ATF7_jolma_DBD_M353,ATF7,9,1.0,0.6122054939249868,0.30822543182767786,-0.2613146836522127,0.5695401154798906,0,False,0.06666666666666667,other
ATF7_Hsapiens-HOCOMOCOv10-ATF7_HUMAN.H10MO.D,ATF7,10,0.7334953843668699,0.11189372177641756,0.10195412586615892,-0.1415955121813498,0.24354963804750873,0,False,0.6,neutral
ATF7_Hsapiens-SwissRegulon-ATF7.SwissRegulon,ATF7,9,0.4439578995375626,0.300579625820659,0.25711478282282296,-0.3553432263231268,0.6124580091459497,0,False,-0.33333333333333337,other
ATF7_Hsapiens-cisbp_1.02-M5293_1.02,ATF7,10,0.8355700264458187,0.4949346864845332,-0.35357557031798054,-0.9289230805962425,0.5753475102782619,0,False,0.6484848484848483,normal-suppression
ATF7_Hsapiens-jaspar2016-ATF7-MA0834.1,ATF7,9,0.7036209080486939,0.42803609196123765,0.4357243239548239,-0.13404830564086354,0.5697726295956874,0,False,-0.18333333333333335,other
ATF7_Hsapiens-jaspar2018-ATF7-MA0834.1,ATF7,5,0.4884349187389634,0.43799688367339107,0.7164935351551446,-0.7644508846322996,1.4809444197874442,0,False,0.0,tumor-gain
ATF7_Hsapiens-jolma2013-ATF7,ATF7,9,0.47091801725388976,0.40973643566116774,0.5542505804038956,-1.2892835911111362,1.843534171515032,0,False,0.15,tumor-gain
ATOH1_1	Atoh1_jolma_DBD_M308,ATOH1,7,0.9792225684237507,0.6260480294926556,0.1922423836620747,-1.0509348374431642,1.2431772211052388,0,False,-0.7142857142857144,normal-suppression
ATOH1_Hsapiens-HOCOMOCOv10-ATOH1_HUMAN.H10MO.D,ATOH1,6,1.0,0.5980052744480376,-0.029232305272028823,-1.031730775798411,1.0024984705263822,0,False,-0.7714285714285715,normal-suppression
ATOH1_Hsapiens-SwissRegulon-ATOH1.SwissRegulon,ATOH1,7,0.9344470781345439,0.724009144701464,0.10021504706363764,-0.3367168169694862,0.43693186403312384,0,False,-0.03571428571428572,neutral
AVEN_Hsapiens-hPDI-AVEN,AVEN,3,1.0,0.6672212978369385,0.03966979275635486,-0.39633102403462395,0.4360008167909788,0,False,,neutral
BACH1_1	Bach1_transfac_M00495,BACH1,10,1.0,0.5009614662793854,0.5318333048374188,-0.1701355126475765,0.7019688174849953,0,False,0.14770978917519928,tumor-gain
BACH1_Hsapiens-HOCOMOCOv10-BACH1_HUMAN.H10MO.A,BACH1,10,1.0,0.4709061153602084,-0.5078993689391198,-0.941109241667911,0.4332098727287912,0,False,-0.2606060606060606,neutral
BACH1_Hsapiens-SwissRegulon-BACH1.SwissRegulon,BACH1,10,1.0,0.32816443629364583,-0.013582383740199808,-0.6485464478670531,0.6349640641268532,0,False,0.2121212121212121,normal-suppression
BACH1_Hsapiens-cisbp_1.02-M2979_1.02,BACH1,7,1.0,0.7505612372162634,1.4088385006163975,1.0898039907385233,0.3190345098778742,0,False,0.2522624895547565,neutral
BACH1_Hsapiens-cisbp_1.02-M4680_1.02,BACH1,9,1.0,0.43369886085531617,0.1480555737623208,-0.8768316731064377,1.0248872468687584,0,False,0.7,normal-suppression
BACH1_Hsapiens-cisbp_1.02-M4681_1.02,BACH1,3,0.004792594433071126,0.0016892405728440038,-0.1952262689006391,-0.5292913902851822,0.33406512138454314,0,False,,neutral
BACH1_Hsapiens-cisbp_1.02-M4682_1.02,BACH1,7,0.7066063357337552,0.11982147170015921,1.5988891601503734,-1.7603505446005243,3.3592397047508977,0,False,-0.5,tumor-gain
BACH1_Hsapiens-cisbp_1.02-M6156_1.02,BACH1,10,1.0,0.41397347687365726,0.3718057760674704,-0.3498166452352984,0.7216224213027688,0,False,0.22424242424242422,other
BACH2_1	Bach2_transfac_M00490,BACH2,10,1.0,0.769690618762475,0.9369778851360159,-0.09085810405343914,1.027835989189455,0,False,0.12727272727272726,tumor-gain
BACH2_Hsapiens-SwissRegulon-BACH2.SwissRegulon,BACH2,10,0.9937545019215551,0.8814743980711361,0.8129008892959705,0.6740286070518414,0.13887228224412906,0,False,0.5151515151515151,neutral
BACH2_Hsapiens-cisbp_1.02-M2980_1.02,BACH2,10,1.0,0.3342949073560418,3.013811074140127,2.4183852181205006,0.5954258560196264,0,False,0.32121212121212117,tumor-gain
BACH2_Hsapiens-jaspar2018-BACH2-MA1101.1,BACH2,8,1.0,1.0,0.0,0.0,0.0,0,True,0.19047619047619052,neutral
BAD_Hsapiens-hPDI-BAD,BAD,3,1.0,1.0,0.0,0.0,0.0,0,True,,neutral
BARH1_Hsapiens-HOCOMOCOv10-BARH1_HUMAN.H10MO.D,BARHL1,7,1.0,1.0,0.0,0.0,0.0,0,True,0.6785714285714287,neutral
BARH2_Hsapiens-HOCOMOCOv10-BARH2_HUMAN.H10MO.D,BARHL2,2,0.07415869087873724,0.07415869087873724,0.0,0.0,0.0,0,True,,neutral
BARHL1_1	Barhl1_bulyk_cell08-2590.2,BARHL1,5,0.9202224271383463,0.16561371071174424,0.9115145229031794,-0.335134099896119,1.2466486227992983,0,False,-0.8999999999999998,tumor-gain
BARHL1_2	Barhl1_jolma_DBD_M467,BARHL1,10,0.699132790529896,0.34692252825099007,0.12209792640876634,-1.003406810165214,1.1255047365739803,0,False,-0.6484848484848483,normal-suppression
BARHL1_3	Barhl1_jolma_DBD_M468,BARHL1,10,0.5845300474031961,0.44214652755566997,0.4997637652008732,-0.4320338370379596,0.9317976022388328,0,False,-0.5393939393939393,other
BARHL1_4	Barhl1_jolma_DBD_M469,BARHL1,9,1.0,0.41221702600079485,0.6636953976123668,-0.8078397788194867,1.4715351764318534,0,False,-0.13333333333333333,tumor-gain
BARHL1_Hsapiens-SwissRegulon-BARHL1.SwissRegulon,BARHL1,8,0.503778353110777,0.503778353110777,0.0,0.0,0.0,0,True,0.28571428571428575,neutral
BARHL2_2	BARHL2_jolma_DBD_M458,BARHL2,10,1.0,1.0,0.0,0.0,0.0,0,True,-0.17575757575757575,neutral
BARHL2_3	BARHL2_jolma_DBD_M459,BARHL2,8,1.0,0.5126144943664065,0.1556068047971109,-0.6459128288369861,0.801519633634097,0,False,-0.5714285714285715,normal-suppression
BARHL2_4	BARHL2_jolma_DBD_M460,BARHL2,7,0.7032193674968851,0.7032193674968851,0.0,0.0,0.0,0,True,0.42857142857142866,neutral
BARHL2_5	BARHL2_jolma_full_M461,BARHL2,10,0.7592811282991997,0.6039969600863282,-0.003401098744458942,-0.732549725426357,0.7291486266818981,0,False,-0.06666666666666665,normal-suppression
BARHL2_6	BARHL2_jolma_full_M462,BARHL2,9,0.8467661971654765,0.5671912384486792,0.6257648062859102,-0.04872139463282303,0.6744862009187332,0,False,0.13333333333333333,tumor-gain
BARHL2_7	BARHL2_jolma_full_M463,BARHL2,8,0.8616698064703463,0.4589585427225762,0.4860382846517171,-0.5908768646567591,1.0769151493084763,0,False,-0.7142857142857144,normal-suppression
BARHL2_Hsapiens-SwissRegulon-BARHL2.SwissRegulon,BARHL2,8,0.3394841872282751,0.30833300995666424,-0.4319972124964801,-1.1798148664561887,0.7478176539597086,0,False,0.2142857142857143,normal-suppression
BARHL2_Hsapiens-jaspar2016-BARHL2-MA0635.1,BARHL2,8,0.6043920479260494,0.47708940120449916,0.044334515043428856,-0.9983920843152754,1.0427265993587043,0,False,-0.023809523809523815,normal-suppression
BARHL2_Hsapiens-jaspar2018-BARHL2-MA0635.1,BARHL2,9,0.4323924949674328,0.36656702419708154,0.3171151483978327,-0.5785645194180358,0.8956796678158685,0,False,0.5,normal-suppression
BARHL2_Hsapiens-jolma2013-BARHL2,BARHL2,7,0.5935107540879367,0.5935107540879367,0.0,0.0,0.0,0,True,0.6785714285714287,neutral
BARHL2_Hsapiens-jolma2013-BARHL2-2,BARHL2,6,0.5820065687679298,0.5264062084120634,0.2668327835523467,-0.5480169652752785,0.8148497488276252,0,False,0.7714285714285715,normal-suppression
BARHL2_Hsapiens-jolma2013-BARHL2-3,BARHL2,7,0.8896613500767062,0.6333917373801516,-0.34548408417754906,-0.5969573194865546,0.25147323530900556,0,False,-0.14285714285714288,neutral
BARHL2_Hsapiens-jolma2013-BARHL2-4,BARHL2,5,0.3557560479531252,0.3557560479531252,0.0,0.0,0.0,0,True,0.8999999999999998,neutral
BARHL2_Hsapiens-jolma2013-BARHL2-5,BARHL2,8,0.4488856045092161,0.384998899746204,0.14773004110936797,-0.0008344119348791118,0.1485644530442471,0,False,0.09523809523809526,neutral
BARHL2_Hsapiens-jolma2013-BARHL2-6,BARHL2,7,1.0,0.47430515346157603,0.6290890060105698,-0.026570366373062957,0.6556593723836328,0,False,-0.642857142857143,tumor-gain
BARX1_1	Barx1_bulyk_cell08-2877.1,BARX1,8,0.572137277944412,0.43315124404697336,1.0244069397321751,0.14552138600720674,0.8788855537249683,0,False,-0.38095238095238104,tumor-gain
BARX1_2	BARX1_jolma_DBD_M464,BARX1,2,0.8995232277100795,0.6653312217611516,-0.195086033804247,-0.40730634140469224,0.21222030760044525,0,False,,neutral
BARX1_3	BARX1_jolma_DBD_M465,BARX1,3,0.5974059515069925,0.47358301816433773,0.02284248261780661,-0.39840558241459934,0.42124806503240597,0,False,,neutral
BARX1_Hsapiens-HOCOMOCOv10-BARX1_HUMAN.H10MO.D,BARX1,5,1.0,0.8558233100303512,0.560909202775236,-0.28671926451366797,0.8476284672889041,0,False,-0.7,tumor-gain
BARX1_Hsapiens-SwissRegulon-BARX1.SwissRegulon,BARX1,2,0.4568685918658505,0.4568685918658505,0.0,0.0,0.0,0,True,,neutral
BARX1_Hsapiens-jaspar2016-BARX1-MA0875.1,BARX1,6,0.029447585230296214,0.017469485863083917,0.5748982327567707,0.1405768975181353,0.43432133523863536,0,False,-0.7142857142857143,neutral
BARX1_Hsapiens-jaspar2018-BARX1-MA0875.1,BARX1,3,0.014634246054485857,0.014634246054485857,0.0,0.0,0.0,0,True,,neutral
BARX1_Hsapiens-jolma2013-BARX1-2,BARX1,8,0.012173064386526532,0.008429116598239512,0.3757201084897918,-0.20917887914402133,0.5848989876338131,0,False,-0.09523809523809526,other
BARX2_1	Barx2_bulyk_cell08-3447.2,BARX2,5,0.933714166289317,0.933714166289317,0.0,0.0,0.0,0,True,0.09999999999999999,neutral
BARX2_Hsapiens-HOCOMOCOv10-BARX2_HUMAN.H10MO.D,BARX2,9,1.0,0.7148560022811516,-0.002077466807992091,-0.46423961423932464,0.46216214743133255,0,False,-0.4068381021724862,neutral
BARX2_Hsapiens-SwissRegulon-BARX2.SwissRegulon,BARX2,6,0.6209641670421896,0.2954754193402549,0.3899927683252896,-0.39683406431328466,0.7868268326385743,0,False,-0.3714285714285715,other
BATF3_Hsapiens-HOCOMOCOv10-BATF3_HUMAN.H10MO.D,BATF,10,1.0,0.5973754640455955,2.0375410020985503,1.246049988435565,0.7914910136629854,0,False,-0.601826488243264,tumor-gain
BATF3_Hsapiens-SwissRegulon-BATF3.SwissRegulon,BATF,10,0.0037845259734537898,0.002856786907081176,0.3632274116965301,0.18056553272159465,0.18266187897493547,0,False,0.12727272727272726,neutral
BATF3_Hsapiens-cisbp_1.02-M5302_1.02,BATF,8,0.03063402191744194,0.009165412558414937,0.5566114036020335,-0.26694163852992264,0.8235530421319561,0,False,-0.11904761904761905,tumor-gain
BATF3_Hsapiens-jaspar2016-BATF3-MA0835.1,BATF,8,0.01672842758744324,0.011722736001414108,-0.3258278446588819,-1.724560042769329,1.398732198110447,0,False,-0.19047619047619052,normal-suppression
BATF3_Hsapiens-jaspar2018-BATF3-MA0835.1,BATF,8,0.00840446583084461,0.005619745993634997,0.15193880597654286,-0.06436466813414778,0.21630347411069062,0,False,-0.04761904761904763,neutral
BATF3_Hsapiens-jolma2013-BATF3,BATF,9,0.005243271037129065,0.003468639912294573,0.16474132243308773,-0.5025585316810248,0.6672998541141125,0,False,-0.5,normal-suppression
BATF::JUN_Hsapiens-JASPAR_2014-BATF::JUN-MA0462.1,BATF,4,0.6050096379317612,0.6050096379317612,0.0,0.0,0.0,0,True,0.39999999999999997,neutral
BATF::JUN_Hsapiens-jaspar2016-BATF::JUN-MA0462.1,BATF,5,0.38545019462937435,0.34805889277096763,-0.040790634505787564,-0.7082700634852125,0.6674794289794249,0,False,0.3,normal-suppression
BATF::JUN_Hsapiens-jaspar2018-BATF::JUN-MA0462.1,BATF,5,0.2842104660108959,0.21057898469429281,1.2907682845412682,0.9450919454360347,0.34567633910523354,0,False,-0.19999999999999998,neutral
BATF_Hsapiens-HOCOMOCOv10-BATF_HUMAN.H10MO.A,BATF,10,0.24782909081195467,0.17302358759297495,0.40730541656432345,-1.847994180505597,2.2552995970699206,0,False,0.09090909090909088,normal-suppression
BATF_Hsapiens-HOCOMOCOv10-BATF_HUMAN.H10MO.S,BATF,10,0.41031559577213783,0.12831656373679118,-0.730603954174599,-2.63251234055918,1.9019083863845812,0,False,0.0303030303030303,divergent
BATF_Hsapiens-SwissRegulon-BATF.SwissRegulon,BATF,7,0.10386118473114565,0.06739388305872124,-1.0424038998463638,-1.262849722506505,0.22044582266014112,0,False,-0.42857142857142866,neutral
BATF_Hsapiens-cisbp_1.02-M4452_1.02,BATF,4,0.7445044361964277,0.28805620608899296,-2.096432375025483,-2.539371327086059,0.442938952060576,0,False,-1.0,neutral
BATF_Hsapiens-cisbp_1.02-M6158_1.02,BATF,8,0.7388945466195542,0.7388945466195542,0.0,0.0,0.0,0,True,0.9047619047619048,neutral
BATF_disc1 BATF_GM12878_encode-Myers_seq_hsa_r1:AlignACE#1#Intergenic,BATF,5,1.0,0.5552467917020931,-0.7400108518633172,-0.9556513487208984,0.21564049685758124,0,False,0.09999999999999999,neutral
BATF_disc2 BATF_GM12878_encode-Myers_seq_hsa_r1:Trawler#3#Intergenic,BATF,4,0.33503354541376074,0.33503354541376074,0.0,0.0,0.0,0,True,0.19999999999999998,neutral
BATF_disc3 BATF_GM12878_encode-Myers_seq_hsa_r1:Trawler#2#Intergenic,BATF,5,1.0,0.06480124435622217,-0.3194986094740746,-0.45319948937188576,0.13370087989781115,0,False,0.0,neutral
BATF_known1	BATF3_1	BATF3_jolma_DBD_M355,BATF,9,0.4127135245385805,0.02690296790811993,0.0343238341889988,-0.8461172352751829,0.8804410694641817,0,False,-0.21666666666666667,normal-suppression
BAX_Hsapiens-hPDI-BAX,BAX,8,1.0,0.3344425956738769,2.7400671607235,0.5631459375767904,2.1769212231467097,0,False,-0.3592878785739777,tumor-gain
BBX_1	Bbx_bulyk_sc09-primary,BBX,2,0.7401105559811129,0.5955057759576106,0.4496340335079601,0.4179598653464935,0.03167416816146662,0,False,,neutral
BBX_Hsapiens-SwissRegulon-BBX.SwissRegulon,BBX,4,1.0,0.44956584125269833,0.2025331423466161,-0.8565842385467222,1.0591173808933383,0,False,-0.19999999999999998,normal-suppression
BC11A_Hsapiens-HOCOMOCOv10-BC11A_HUMAN.H10MO.C,BCL11A,2,0.17617117512548128,0.17617117512548128,0.0,0.0,0.0,0,True,,neutral
BCL11A_Hsapiens-SwissRegulon-BCL11A.SwissRegulon,BCL11A,9,0.504687314245301,0.18513095264830723,-0.48649966037407216,-1.4837683706633773,0.9972687102893052,0,False,-0.06666666666666667,normal-suppression
BCL3_Hsapiens-SwissRegulon-BCL3.SwissRegulon,BCL3,9,0.033231433800474754,0.0022715061997579675,-0.07271675323621622,-1.8124818193839385,1.7397650661477222,0,False,0.3,normal-suppression
BCL6B_1	Bcl6b_bulyk_sc09-primary,BCL6,7,0.9414387448566918,0.507422726274519,0.8806285691091857,-0.21080176164153872,1.0914303307507245,0,False,-0.39285714285714296,tumor-gain
BCL6B_2	BCL6B_jolma_DBD_M1,BCL6,7,1.0,1.0,0.0,0.0,0.0,0,True,0.5714285714285715,neutral
BCL6B_Hsapiens-HOCOMOCOv10-BCL6B_HUMAN.H10MO.D,BCL6,8,1.0,0.6322177271055538,0.7028321294991867,-0.04991390410756746,0.7527460336067542,0,False,-0.14285714285714288,tumor-gain
BCL6B_Hsapiens-SwissRegulon-BCL6B.SwissRegulon,BCL6,6,0.9471907573624131,0.37609929165918193,0.8523764912408585,-0.7948271561073823,1.6472036473482408,0,False,-0.6,tumor-gain
BCL6B_Hsapiens-jaspar2016-BCL6B-MA0731.1,BCL6,5,0.0613186003584083,0.04001396343325911,-0.5922021254557626,-0.6530104432841857,0.06080831782842311,0,False,-0.09999999999999999,neutral
BCL6B_Hsapiens-jaspar2018-BCL6B-MA0731.1,BCL6,6,0.030715181797623517,0.01184116355812091,0.6937996259156444,-0.10212074925409156,0.7959203751697359,0,False,-0.48571428571428577,tumor-gain
BCL6B_Hsapiens-jolma2013-BCL6B,BCL6,8,0.014835116185297209,0.006153127584933601,0.018324481026191042,-2.7299528277785314,2.7482773088047225,0,False,-0.4523809523809524,normal-suppression
BCL6_Hsapiens-HOCOMOCOv10-BCL6_HUMAN.H10MO.C,BCL6,8,0.27426429521375123,0.27426429521375123,0.0,0.0,0.0,0,True,0.023809523809523815,neutral
BCL6_Hsapiens-SwissRegulon-BCL6.SwissRegulon,BCL6,6,0.8918810252043928,0.683858104976679,0.5763059758720733,-0.2906974551889009,0.8670034310609742,0,False,0.3714285714285715,tumor-gain
BCL_disc1 BCLAF1_K562_encode-Myers_seq_hsa_M33-P5B11_r1:MDscan#2#Intergenic,BCL,10,1.0,0.25394674105248927,0.03844477167721856,-0.04408830721669446,0.08253307889391302,0,False,0.6242424242424242,neutral
BCL_disc2 BCL11A_GM12878_encode-Myers_seq_hsa_r1:MDscan#3#Intergenic,BCL11A,9,0.23915289757683442,0.13805412193693978,-0.11294757264284365,-0.4115260493348257,0.29857847669198206,0,False,-0.03333333333333333,neutral
BCL_disc3 BCL3_H1-hESC_encode-Myers_seq_hsa_r1:MDscan#1#Intergenic,BCL,9,1.0,0.19195725174076547,1.4872052978819763,-1.8228298559679375,3.3100351538499138,0,False,-0.39999999999999997,tumor-gain
BCL_disc4 BCL11A_GM12878_encode-Myers_seq_hsa_r1:MEME#1#Intergenic,BCL11A,7,1.0,0.4387001477104873,1.5238204747574966,0.24119427948387342,1.282626195273623,0,False,0.03571428571428572,tumor-gain
BCL_disc5 BCL3_K562_encode-Myers_seq_hsa_r1:Weeder#2#Intergenic,BCL,8,1.0,0.11041981843249385,0.47143553185612025,-0.4332501312655617,0.904685663121682,0,False,-0.14285714285714288,other
BCL_disc6 BCL3_GM12878_encode-Myers_seq_hsa_r1:MEME#1#Intergenic,BCL,10,1.0,0.36159600997506225,0.2994156163633253,-0.3583020360248399,0.6577176523881652,0,False,-0.6121212121212121,other
BCL_disc7 BCL3_H1-hESC_encode-Myers_seq_hsa_r1:Trawler#1#Intergenic,BCL,10,1.0,0.06927802819340698,0.7539046059593473,-0.3737396439229218,1.1276442498822692,0,False,0.5272727272727272,tumor-gain
BCL_disc8 BCLAF1_K562_encode-Myers_seq_hsa_M33-P5B11_r1:AlignACE#3#Intergenic,BCL,3,0.44869951589559165,0.122425590698075,0.537491401819414,-0.19351257953730497,0.731003981356719,0,False,,tumor-gain
BDP1_disc2 GTF3C2_K562_encode-Snyder_seq_hsa_r1:Weeder#3#Intergenic,BDP1,10,1.0,0.24878653085471703,0.46659161474301303,0.07808268626137327,0.38850892848163976,0,False,0.2121212121212121,neutral
BDP1_disc3 POLR3A_HeLa-S3_encode-Snyder_seq_hsa_r1:AlignACE#1#Intergenic,BDP1,8,0.767853645712955,0.39312694792973013,0.8218882785590429,0.25579257991578286,0.56609569864326,0,False,-0.023809523809523815,tumor-gain
BHA15_Hsapiens-HOCOMOCOv10-BHA15_HUMAN.H10MO.D,BHLHA15,8,0.9750588196170696,0.6683748032055739,0.09806296696834974,-0.26456104187991636,0.36262400884826607,0,False,0.2380952380952381,neutral
BHE22_Hsapiens-HOCOMOCOv10-BHE22_HUMAN.H10MO.D,BHLHE22,7,1.0,0.8089125961554166,0.3849216710034164,-0.6173442277685299,1.0022658987719464,0,False,-0.28571428571428575,normal-suppression
BHE23_Hsapiens-HOCOMOCOv10-BHE23_HUMAN.H10MO.D,BHLHE23,8,1.0,0.261847586750597,1.4113347861363923,1.1041755287306663,0.307159257405726,0,False,0.2142857142857143,neutral
BHE40_Hsapiens-HOCOMOCOv10-BHE40_HUMAN.H10MO.A,BHLHE40,10,1.0,1.0,0.0,0.0,0.0,0,True,0.4666666666666666,neutral
BHE41_Hsapiens-HOCOMOCOv10-BHE41_HUMAN.H10MO.D,BHLHE41,10,0.6677740863787376,0.6677740863787376,0.0,0.0,0.0,0,True,0.4666666666666666,neutral
BHLHA15_1	BHLHA15_jolma_DBD_M309,BHLHA15,6,0.4182698279196698,0.10040700817659463,0.06370891942442491,-0.35820386736860077,0.4219127867930257,0,False,0.14285714285714288,neutral
BHLHA15_Hsapiens-SwissRegulon-BHLHA15.SwissRegulon,BHLHA15,6,0.0031258988510093136,0.0026109899354508164,0.4446881616801319,0.055684723734286706,0.38900343794584524,0,False,0.6,neutral
BHLHA15_Hsapiens-cisbp_1.02-M5304_1.02,BHLHA15,7,0.0659647052071799,0.018915502560862104,0.4613362765772395,0.059767784337476655,0.4015684922397629,0,False,-0.5714285714285715,neutral
BHLHA15_Hsapiens-jolma2013-BHLHA15,BHLHA15,6,0.014096068346155436,0.0043829545347427445,-0.5097121827511886,-1.0862486152832327,0.5765364325320441,0,False,-0.2,divergent
BHLHB2_Hsapiens-jolma2013-BHLHB2,BHLHE40,10,0.010126630969604426,0.010126630969604426,0.0,0.0,0.0,0,True,0.32121212121212117,neutral
BHLHB3_Hsapiens-jolma2013-BHLHB3,BHLHE41,9,0.006771827887212868,0.0015923804812643457,1.8268470652599604,0.3558842846629882,1.4709627805969723,0,False,0.19999999999999998,tumor-gain
BHLHE22_1	BHLHE22_jolma_DBD_M312,BHLHE22,7,0.9484815635065834,0.5971345655707488,0.08043251445254097,-1.1200222637357462,1.2004547781882873,0,False,-0.7500000000000002,normal-suppression
BHLHE22_Hsapiens-SwissRegulon-BHLHE22.SwissRegulon,BHLHE22,7,0.2565179534783062,0.19062135201226604,0.43737538862988995,-0.7129918798463739,1.1503672684762638,0,False,-0.42857142857142866,normal-suppression
